MemberID,MembershipType,FlexAddOn,FSA,AccountOpened,LastVisit,TotalVisits,CanEmail,CanPhone,TotalSales
2935,Dual,0,NULL,2013-06-28,2015-06-30,4,YES,YES,169.85
2936,Family,0,N2K,2013-07-10,2018-01-31,36,YES,YES,773.63
2937,Teacher,0,NULL,2016-08-31,2019-10-09,2,YES,NO,10
2938,Individual,0,N2E,2016-12-10,2016-12-10,1,YES,YES,28.05
2939,Dual,0,N3C,2019-12-23,2020-02-02,3,YES,YES,80
2940,Dual,0,N3C,2015-02-15,2020-02-22,72,YES,YES,280.18
2941,Dual,0,N1H,2013-06-28,2015-08-13,1,YES,YES,0
2942,Family,0,N2E,2013-06-28,2018-09-12,1,YES,YES,25
2942,Dual,0,N2K,2019-03-02,2020-03-04,5,YES,NO,126.8
2943,Dual,0,N1H,2015-12-27,2016-12-28,7,YES,YES,46.1
2944,Family,0,N2H,2015-04-04,2016-01-30,8,YES,YES,129.1
2945,Family & Friends,0,N2K,2020-03-11,2020-03-11,1,YES,YES,250
2946,Dual,0,N2J,2015-07-03,2020-01-10,13,YES,YES,413.95
2947,Teacher,0,NULL,2019-08-12,2019-08-12,1,YES,NO,19.9
2948,Individual,0,N2P,2018-12-22,2020-01-12,3,YES,YES,95.45
2949,Dual,0,N2V,2016-09-29,2017-06-23,4,YES,YES,268.9
2950,Individual,0,N2T,2013-07-10,2013-07-27,1,YES,YES,0
2951,Dual,0,N2E,2015-09-07,2017-07-09,8,YES,YES,63
2952,Individual,1,N2V,2015-07-20,2020-09-03,32,YES,YES,283.1
2953,Dual,1,N2T,2017-10-11,2020-02-29,43,YES,YES,411.23
2954,Dual,1,N2V,2019-09-08,2019-09-08,1,YES,YES,110
2955,Individual,0,N2V,2019-12-14,2020-01-26,2,NO,YES,45
2956,Dual,0,N3L,2015-12-31,2015-12-31,1,YES,YES,81.95
2957,Individual,0,N2H,2014-07-08,2017-11-29,79,YES,YES,80
2958,Dual,0,N3A,2016-07-27,2016-11-25,4,YES,YES,70
2959,Family,0,N3L,2013-08-05,2013-08-05,1,YES,YES,120
2960,Family,0,N2J,2015-02-16,2015-05-31,24,YES,YES,253
2961,Family,0,N1M,2019-03-12,2019-03-12,1,YES,YES,61.05
2962,Teacher,0,NULL,2019-06-05,2020-02-15,6,YES,NO,0
2963,Family,0,N2K,2020-01-26,2020-02-17,2,YES,YES,150
2964,Family,0,N3H,2018-03-15,2018-03-15,1,YES,YES,450
2965,Student,0,N2T,2014-11-02,2015-01-02,2,YES,YES,105.39
2966,55 & Better,1,N2N,2018-04-13,2019-10-11,15,YES,YES,140.5
2967,Teacher,0,NULL,2019-08-29,2019-08-29,1,NO,NO,9.95
2968,Teacher,0,NULL,2019-02-16,2020-08-27,6,YES,NO,13.95
2969,Individual,0,N2M,2014-03-07,2015-03-28,5,YES,YES,52.45
2970,Dual,0,M2N,2013-06-28,2013-11-03,2,YES,NO,10.95
2971,Family,0,N2N,2017-10-25,2017-04-04,12,YES,YES,3839.27
2972,Individual,0,N2V,2015-12-10,2017-11-04,4,YES,YES,57.9
2973,Family,0,N2M,2018-04-13,2020-02-22,9,YES,YES,150
2974,Teacher,0,NULL,2017-02-20,2017-02-20,1,YES,NO,17.9
2975,Teacher,0,NULL,2016-08-17,2016-08-17,1,YES,NO,5
2976,Family,0,N2M,2017-03-13,2017-08-31,4,YES,YES,158.55
2977,Dual,0,N2H,2013-06-28,2013-07-03,1,YES,YES,0
2978,Individual,0,NULL,2020-01-23,2020-03-12,3,YES,YES,45
2979,Dual,0,NULL,2016-01-10,2016-02-03,2,NO,YES,49.1
2980,Dual,1,N2L,2016-12-15,2019-07-12,17,YES,YES,317.49
2981,Family,0,N2C,2018-03-14,2019-07-24,25,YES,NO,59.69
2982,Dual,0,N2T,2017-06-09,2019-09-27,7,YES,YES,767.99
2983,Dual,0,N2R,2016-03-05,2018-02-17,6,NO,NO,70
2984,Dual,0,N2A,2013-06-28,2017-03-04,16,YES,YES,366
2985,Dual,0,N2A,2019-04-20,2019-12-19,4,YES,YES,80
2986,Individual,0,N1R,2017-04-08,2017-07-23,3,YES,YES,63.9
2987,Teacher,0,NULL,2018-03-13,2018-03-13,1,YES,NO,0
2988,Family,0,N1H,2018-06-08,2019-11-29,7,YES,YES,285
2989,Family,0,L9T,2013-06-28,2014-07-14,3,YES,YES,29.85
2990,Teacher,0,NULL,2020-01-03,2020-01-03,1,YES,NO,9.95
2991,Individual,0,N2M,2015-09-05,2016-04-03,5,YES,YES,70
2992,Family,0,N0B,2016-04-29,2017-04-28,5,YES,NO,182
2993,Teacher,0,NULL,2019-08-07,2019-08-07,1,YES,NO,7
2994,Family,0,N2N,2013-06-28,2013-07-19,2,YES,YES,108
2995,Dual,0,N2G,2013-06-28,2013-07-30,1,YES,YES,0
2996,Dual,1,N2K,2019-04-04,2020-03-01,5,YES,YES,130.49
2997,Dual,0,N2H,2018-06-06,2018-12-28,12,YES,YES,13.95
2998,Family,0,N2P,2017-12-14,2020-03-01,7,YES,YES,300
2999,Dual,0,N2H,2019-12-30,2020-03-11,2,NO,YES,87
3000,Family,0,N2T,2014-09-19,2015-05-23,7,YES,YES,150.5
3001,Family,0,N2H,2013-06-28,2020-09-11,217,YES,YES,835.22
3002,Family,0,N2G,2019-01-05,2019-10-19,10,YES,YES,177.9
3003,Teacher,0,NULL,2019-11-09,2020-02-29,3,YES,NO,71.7
3004,Teacher,0,NULL,2017-07-12,2019-08-27,4,YES,NO,16.95
3005,Family,0,N2L,2018-12-20,2020-11-08,229,NO,YES,54.8
3006,Teacher,0,NULL,2016-08-17,2016-08-17,1,YES,NO,0
3007,Dual,0,N2K,2013-06-28,2014-02-08,3,YES,YES,0
3008,Dual,0,N0B,2013-07-10,2013-10-25,1,YES,YES,0
3009,Dual,0,N2M,2014-10-15,2015-05-31,5,YES,YES,0
3010,Family,0,N1S,2017-02-04,2017-03-17,2,YES,YES,117.15
3011,Family,0,N2M,2013-11-09,2016-11-09,76,YES,YES,511.69
3012,Family,0,N2P,2013-06-28,2014-06-14,4,YES,YES,108
3013,Family,0,N2E,2013-06-28,2017-04-28,18,YES,YES,264.7
3014,Family,0,N2H,2018-08-02,2019-08-08,6,YES,YES,150
3015,Dual,0,N2A,2019-04-22,2019-11-06,13,YES,YES,80
3016,Teacher,0,NULL,2016-08-14,2016-08-14,1,YES,NO,29.85
3017,Family,0,N2P,2017-10-25,2017-11-17,2,YES,YES,150
3018,Family,0,N2A,2018-05-04,2018-12-31,3,YES,YES,106.2
3019,Individual,0,N2G,2015-06-23,2016-03-04,5,NO,YES,805.42
3020,Family,0,N2J,2013-06-28,2013-08-13,2,YES,YES,10.95
3021,Family,0,N2R,2016-11-19,2017-11-11,5,YES,NO,148.73
3022,Dual,0,N2G,2016-10-05,2016-10-12,2,YES,YES,70
3023,Individual,0,N2N,2015-09-18,2016-07-09,15,YES,YES,47.95
3024,Family,0,N2M,2015-02-16,2015-09-11,18,YES,YES,255
3025,Dual,0,N2M,2019-03-23,2020-02-13,37,YES,YES,153.69
3026,Dual,0,N2K,2014-11-19,2018-02-09,43,YES,YES,197.9
3027,Dual,0,N1H,2013-07-29,2013-07-29,1,YES,YES,40.1
3028,Individual,0,N2B,2017-02-15,2018-01-10,40,YES,YES,45
3029,Teacher,0,NULL,2014-04-05,2015-01-11,2,YES,NO,0
3030,Dual,0,N2K,2019-02-16,2019-11-09,6,YES,YES,80
3031,Family,0,N2G,2015-10-25,2016-10-22,18,YES,YES,129.1
3032,Family,0,N2N,2016-04-09,2017-12-03,2,YES,YES,1662.15
3033,Individual,0,N2G,2014-03-08,2014-10-12,3,YES,YES,22.48
3034,Family,0,N2T,2019-11-09,2019-11-24,3,YES,YES,150
3035,Individual,0,N2T,2019-07-07,2019-07-15,2,YES,YES,56.95
3036,Dual,0,N2A,2017-05-06,2018-04-28,12,YES,YES,81.95
3037,Family,0,N2A,2018-01-04,2020-03-05,13,YES,YES,277
3038,Individual,0,N3A,2017-02-09,2018-02-18,3,NO,YES,77.15
3039,Dual,1,L4K,2016-12-17,2020-10-04,31,YES,YES,259.5
3040,Dual,0,N2T,2019-05-16,2019-12-31,9,YES,YES,105.61
3041,Teacher,0,NULL,2018-12-28,2018-12-28,1,NO,NO,0
3042,Individual,0,N2A,2015-03-04,2017-03-10,5,YES,YES,813.95
3043,Dual,0,N2G,2016-01-24,2016-03-27,2,YES,YES,80.95
3044,Family,0,N2H,2014-02-06,2018-10-26,17,YES,YES,388.18
3045,Dual,0,N2N,2019-01-19,2020-01-12,9,YES,YES,60.1
3046,Dual,0,NULL,2014-12-23,2015-08-14,6,NO,YES,81.95
3047,Teacher,0,NULL,2017-03-17,2017-03-17,1,YES,NO,8.95
3048,Family,0,N2K,2014-09-21,2020-02-17,59,YES,YES,571.35
3049,Dual,0,N2A,2015-09-26,2016-02-05,5,YES,YES,57.05
3050,Dual,0,N2M,2016-02-15,2016-02-15,1,YES,YES,52.1
3051,Teacher,0,NULL,2014-07-16,2020-02-23,40,NO,YES,0
3052,Individual,0,N2L,2013-06-28,2013-11-24,1,NO,YES,0
3053,Student,1,NULL,2018-09-29,2020-07-31,36,YES,YES,150.4
3054,Teacher,0,NULL,2017-05-05,2017-05-05,1,YES,NO,5
3055,Dual,0,M6J,2016-11-19,2017-03-26,3,YES,YES,81.95
3056,Family,0,N2M,2013-06-28,2013-10-31,1,YES,YES,0
3057,Teacher,0,NULL,2016-08-17,2016-08-17,1,YES,NO,5
3058,Dual,1,N0B,2019-01-12,2020-01-02,6,YES,YES,90.1
3059,Individual,0,NULL,2017-11-24,2017-08-21,1,NO,YES,33.05
3060,Dual,0,N2V,2017-01-04,2017-07-13,5,YES,YES,70
3061,Family,0,N2T,2017-01-19,2017-07-04,3,YES,YES,150
3062,Family,0,N1G,2017-10-25,2018-03-12,7,NO,YES,150
3063,Individual,0,N2N,2013-06-28,2013-11-28,1,NO,NO,0
3064,Dual,0,N2G,2019-08-14,2019-12-18,4,YES,YES,87
3065,Dual,0,N2B,2017-08-04,2020-01-30,9,YES,YES,115.85
3066,Teacher,0,NULL,2018-03-16,2019-03-02,2,YES,NO,13.95
3067,Teacher,0,NULL,2017-03-16,2017-03-16,1,YES,NO,0
3068,Family,0,N1R,2014-10-25,2016-07-29,27,YES,YES,260.6
3069,Dual,0,N3H,2013-10-12,2013-10-12,1,YES,YES,40.1
3070,Teacher,0,NULL,2017-02-20,2019-08-15,2,YES,NO,37.8
3071,Family,0,NULL,2013-09-22,2013-09-22,2,YES,YES,120
3072,Teacher,0,NULL,2017-02-16,2019-03-12,5,YES,NO,0
3073,Dual,0,N1K,2016-01-10,2016-11-20,5,YES,YES,70
3074,Family,0,N2H,2013-06-28,2013-10-11,2,YES,YES,10.95
3075,Family,0,N2A,2017-10-25,2018-04-07,24,YES,YES,2239.89
3076,Family,0,N3L,2013-10-17,2013-10-17,1,YES,YES,120
3077,Family,0,N3A,2014-09-19,2014-12-05,3,YES,YES,150
3078,Dual,0,N2A,2013-10-05,2013-10-05,1,YES,YES,40.1
3079,Dual,0,N1G,2013-07-10,2014-08-13,1,YES,YES,5
3080,Family,0,N2L,2019-12-31,2020-01-11,2,YES,YES,150
3081,Dual,1,NULL,2018-02-25,2018-07-05,4,YES,YES,110
3082,Family,0,N2M,2018-09-29,2019-06-02,3,YES,YES,150
3083,Family,0,N2R,2016-06-10,2016-07-26,4,YES,YES,770
3084,Teacher,0,NULL,2016-11-02,2016-11-02,1,YES,NO,0
3085,Teacher,0,NULL,2020-01-03,2020-01-03,1,YES,NO,9.95
3086,Individual,0,N3R,2019-03-01,2019-08-07,2,YES,NO,31.05
3087,Family,0,NULL,2013-06-28,2013-12-05,9,NO,YES,0
3088,Family,0,N2P,2019-04-20,2020-02-29,4,YES,YES,150
3089,Dual,0,N0E,2014-11-02,2015-03-20,2,YES,YES,99.85
3090,Family,0,N2N,2014-06-28,2016-07-23,33,YES,YES,280.4
3091,Dual,0,N2E,2018-05-19,2020-02-17,18,YES,YES,191.93
3092,Individual,0,N2H,2014-03-07,2015-08-25,23,YES,YES,41
3093,Family,0,N1H,2019-02-14,2020-01-25,4,NO,YES,150
3094,Teacher,0,NULL,2019-11-09,2019-11-09,1,YES,NO,9.95
3095,Dual,0,N2T,2015-10-30,2016-02-15,2,YES,YES,46.1
3096,Individual,0,N2N,2019-12-30,2020-03-04,3,YES,YES,79.9
3097,55 & Better,0,N3Y,2020-02-01,2020-03-06,2,YES,YES,35
3098,Dual,0,N2G,2015-01-02,2018-10-28,84,YES,YES,568.85
3099,Dual,1,N2N,2017-10-12,2020-02-17,17,YES,YES,227.04
3100,MAD,0,N24,2017-10-06,2017-10-06,1,YES,YES,0
3101,Family,0,N2K,2015-02-15,2015-03-11,19,YES,YES,873.8
3102,Individual,0,N3A,2014-04-17,2014-04-17,1,YES,YES,40.5
3103,Teacher,0,NULL,2019-12-19,2019-12-19,1,YES,NO,13.95
3104,Dual,0,N2A,2019-03-28,2019-07-17,2,YES,YES,66.05
3105,Family,0,N1G,2013-10-13,2013-10-13,1,YES,YES,120
3106,Teacher,0,NULL,2019-11-09,2020-02-01,3,YES,NO,27.9
3107,Teacher,0,NULL,2020-01-08,2020-01-08,1,YES,NO,0
3108,Dual,0,N3R,2019-04-12,2019-08-15,4,YES,YES,98.98
3109,Individual,0,N2B,2019-10-11,2020-01-01,3,YES,YES,45
3110,Dual,0,N2A,2015-01-24,2015-08-02,2,YES,YES,70
3110,Dual,0,N2R,2017-03-01,2018-04-08,10,YES,YES,70
3111,Family,0,N1E,2015-07-19,2016-07-24,21,YES,YES,117.15
3112,Family,0,N2H,2017-10-25,2020-01-24,21,YES,YES,1426.47
3113,Family,0,N1J,2013-06-28,2013-07-10,1,YES,YES,0
3114,Dual,0,N2K,2015-02-13,2015-02-13,1,YES,YES,70
3115,Teacher,0,NULL,2019-11-29,2019-11-29,1,YES,NO,0
3116,Dual,0,N2M,2016-12-29,2018-11-18,8,YES,YES,72
3117,Teacher,0,NULL,2014-07-23,2014-07-23,1,NO,NO,10
3118,Individual,0,N2N,2014-07-15,2015-01-31,1,NO,NO,0
3119,Teacher,0,NULL,2019-08-16,2019-08-16,1,YES,NO,56.85
3120,Dual,0,N2G,2017-01-25,2017-01-25,1,YES,YES,60
3120,Dual,0,N2H,2013-12-14,2013-12-14,1,YES,YES,140.5
3121,Teacher,0,NULL,2019-11-09,2019-11-09,1,YES,NO,13.95
3122,Dual,0,N2K,2019-01-24,2020-01-02,8,YES,YES,554.36
3123,Teacher,0,NULL,2017-03-15,2017-03-15,1,YES,NO,0
3124,Teacher,0,NULL,2014-04-05,2014-04-05,1,YES,NO,0
3125,Dual,0,NULL,2013-06-28,2015-08-03,19,YES,YES,171.65
3126,Family,0,N2N,2017-10-25,2017-03-31,4,YES,YES,409.85
3127,Individual,0,NULL,2013-06-28,2015-07-08,4,NO,NO,155
3128,Dual,0,N2M,2017-11-22,2018-10-18,8,NO,YES,122.8
3129,Teacher,0,NULL,2017-02-11,2019-02-23,4,YES,NO,25.9
3130,Teacher,0,NULL,2014-06-11,2019-01-02,4,NO,NO,22.95
3131,Dual,0,N2T,2013-06-28,2015-04-05,2,YES,YES,35.95
3132,Teacher,0,NULL,2016-08-11,2016-08-11,1,YES,NO,-11.95
3133,Dual,0,N2A,2015-09-26,2017-12-20,15,YES,YES,141.95
3134,Individual,0,N2K,2014-09-17,2014-09-17,1,YES,YES,35
3135,Family,0,N2G,2013-08-17,2013-09-29,4,YES,YES,0
3136,Family,0,N0B,2019-02-14,2019-02-14,2,YES,YES,163.49
3137,Dual,0,N2H,2014-09-01,2015-07-14,5,YES,YES,58.05
3138,Teacher,0,NULL,2018-08-24,2018-08-24,1,YES,NO,9.95
3139,Dual,0,NULL,2018-05-05,2018-10-26,6,YES,YES,379.85
3140,Teacher,0,NULL,2018-02-02,2018-03-28,2,YES,NO,7
3141,Individual,0,N2H,2019-01-17,2019-11-02,13,YES,YES,45
3142,Family,0,N2H,2013-07-27,2016-01-16,29,YES,YES,300
3143,Dual,0,N2H,2018-10-31,2019-05-30,10,YES,YES,156.7
3144,Teacher,0,NULL,2017-08-05,2017-08-05,1,YES,NO,29.85
3145,Family,0,N2K,2013-07-10,2016-12-31,16,YES,YES,405
3146,Dual,0,N2N,2016-02-19,2017-01-03,5,NO,YES,70
3147,Dual,0,NOB,2018-07-21,2019-03-30,7,YES,YES,113.85
3148,Family,0,N2K,2017-01-05,2017-07-26,9,YES,YES,75
3149,Family,0,N2V,2019-09-01,2020-02-17,4,YES,YES,122.1
3150,Family,0,N2R,2019-03-03,2020-01-03,4,YES,YES,163.95
3151,Dual,0,N2P,2013-06-28,2013-08-14,2,YES,YES,1220
3152,Family,0,N2M,2017-10-25,2017-04-30,5,YES,YES,108.99
3153,Teacher,0,NULL,2018-01-03,2018-01-03,1,YES,NO,0
3154,Family,0,N2K,2019-03-12,2019-03-12,1,YES,YES,100
3155,Family,0,N2A,2015-04-22,2015-12-11,5,YES,YES,1002.95
3156,Dual,0,N2L,2013-06-28,2014-03-23,5,YES,YES,70
3157,Family,0,N2B,2015-02-16,2016-01-29,7,YES,YES,265.06
3158,Dual,0,N2M,2019-03-03,2020-02-02,13,YES,YES,78
3159,Teacher,0,NULL,2019-07-04,2019-07-04,1,YES,NO,0
3160,Teacher,0,NULL,2019-08-15,2019-08-15,1,YES,NO,29.9
3161,Teacher,0,NULL,2018-02-25,2018-02-25,4,YES,NO,-112.16
3162,Family,0,N2V,2019-10-26,2020-01-24,3,YES,YES,150
3163,Dual,1,N3A,2019-03-10,2020-03-14,6,YES,YES,98
3164,Family,0,N2M,2019-12-18,2019-12-18,1,YES,YES,150
3165,Family,0,N2C,2013-07-10,2013-08-20,1,YES,YES,0
3166,Family,0,N1C,2019-07-17,2019-09-27,2,YES,YES,118.36
3167,Dual,0,N2E,2017-02-18,2017-02-18,2,YES,YES,70
3168,Family,0,N1F,2018-03-07,2019-11-29,3,NO,YES,150
3169,Family,0,N2E,2019-11-13,2020-03-11,8,YES,YES,150
3170,Dual,0,N2R,2017-01-14,2017-03-04,2,YES,YES,150
3171,Dual,1,N2L,2017-01-07,2020-03-12,30,YES,YES,240
3172,Dual,0,N2L,2020-01-08,2020-02-05,2,YES,YES,80
3173,Family & Friends,0,N2K,2013-08-01,2016-04-22,24,YES,YES,449.94
3174,Dual,0,NULL,2016-09-17,2017-10-11,11,YES,NO,147.99
3175,Family,0,L8K,2017-02-20,2018-02-19,4,YES,YES,123.15
3176,Teacher,0,NULL,2017-03-13,2017-03-13,1,YES,NO,17.9
3177,Teacher,0,NULL,2014-05-19,2014-05-19,1,NO,NO,10
3178,Teacher,0,NULL,2014-10-19,2017-12-31,5,YES,NO,8.95
3179,Dual,0,N0B,2013-12-30,2014-12-14,4,YES,YES,70
3180,Individual,0,N0B,2015-12-16,2016-09-25,2,NO,YES,0
3181,Teacher,0,NULL,2014-07-03,2014-07-03,1,NO,NO,18.4
3182,Family,0,N2A,2016-02-03,2016-12-10,5,YES,YES,198.59
3183,Individual,0,N2P,2018-07-02,2019-07-20,11,YES,YES,70.9
3184,Individual,0,N2A,2016-10-20,2017-10-21,11,YES,YES,45
3185,Teacher,0,NULL,2016-09-02,2018-08-23,1,YES,NO,0
3186,Individual,0,N2E,2017-01-05,2017-07-11,1,YES,YES,0
3187,MAD Social,0,N2L,2015-01-24,2017-09-12,4,YES,YES,131.95
3188,Family,0,N2N,2015-01-23,2016-01-27,11,YES,YES,1859.18
3189,Teacher,0,NULL,2017-07-12,2017-07-12,1,YES,NO,0
3190,Dual,0,N2A,2018-12-31,2019-03-06,3,YES,YES,170
3191,Teacher,0,NULL,2018-10-11,2019-08-02,3,YES,NO,7
3192,Teacher,0,NULL,2019-10-04,2019-10-04,1,YES,NO,13.95
3193,Family,0,N1E,2018-11-11,2019-11-28,6,YES,YES,252.39
3194,Teacher,0,NULL,2017-11-22,2017-12-13,2,YES,NO,5
3195,Family,0,N2M,2013-06-28,2014-04-06,9,YES,YES,274
3196,Teacher,0,NULL,2019-04-20,2019-04-20,1,YES,NO,13.95
3197,Dual,0,N2R,2019-08-30,2020-03-08,3,YES,YES,80
3198,Dual,0,N2J,2018-02-01,2018-09-03,10,YES,YES,125
3199,Student,0,N2H,2013-10-13,2014-02-15,3,YES,YES,0
3199,Student,0,N2H,2014-11-23,2014-12-31,1,YES,YES,0
3200,Family,0,N2A,2018-03-15,2019-03-30,10,YES,YES,61.05
3201,Dual,0,N2H,2016-03-10,2018-10-21,10,YES,YES,75.35
3202,Family,0,N2M,2019-03-15,2020-03-11,10,YES,YES,104.5
3203,Individual,0,N2E,2017-01-29,2018-07-07,7,YES,YES,85
3204,Dual,0,N2G,2017-04-05,2020-10-17,24,YES,NO,195.38
3205,Dual,0,N3C,2018-01-12,2018-03-15,3,YES,YES,0
3206,Family,0,N2H,2018-01-31,2019-01-20,10,YES,YES,150
3207,Dual,1,N2L,2018-04-01,2019-04-28,28,NO,YES,147.85
3208,Individual,0,N2R,2014-01-08,2014-10-23,8,YES,YES,35
3209,Teacher,0,NULL,2014-09-19,2014-09-19,1,NO,NO,8.95
3210,Dual,0,N2H,2015-03-15,2015-03-15,1,YES,YES,110
3211,Family,0,N1C,2017-07-13,2018-02-25,3,YES,YES,150
3212,Individual,1,N3A,2019-09-06,2019-09-06,1,YES,YES,75
3213,Teacher,0,NULL,2019-08-31,2019-08-31,1,YES,NO,23.9
3214,Family,0,N2H,2017-10-25,2019-09-01,16,YES,YES,2441.05
3215,Teacher,0,NULL,2016-11-10,2016-11-10,1,YES,NO,0
3216,55 & Better,0,N2M,2014-11-08,2014-11-08,1,NO,YES,30
3217,Family,0,N0B,2019-02-09,2019-04-13,2,YES,YES,150
3218,Teacher,0,NULL,2019-10-05,2019-10-05,1,YES,NO,0
3219,Individual,0,NULL,2019-01-01,2019-03-23,2,YES,YES,45
3220,Dual,0,NULL,2014-02-17,2014-02-17,1,YES,YES,70
3221,Teacher,0,NULL,2019-12-31,2019-12-31,1,YES,NO,0
3222,Dual,0,N2G,2018-07-04,2018-10-25,5,YES,YES,80
3223,Individual,0,N2N,2016-05-26,2018-03-31,5,YES,YES,1180.95
3224,Teacher,0,NULL,2020-01-19,2020-01-19,1,YES,NO,7
3225,Family,0,N2K,2014-03-16,2016-04-09,9,YES,YES,270
3226,Teacher,0,NULL,2017-03-01,2020-01-26,3,YES,NO,0
3227,Family,0,N2G,2013-06-28,2019-01-15,1,YES,YES,60
3228,Family,0,N1P,2013-07-10,2013-07-27,1,YES,YES,0
3229,Family,0,NULL,2013-06-28,2018-08-17,1,YES,YES,0
3230,Individual,1,N2R,2015-09-18,2018-10-12,8,YES,YES,147
3231,Teacher,0,NULL,2016-09-02,2016-09-02,1,YES,NO,13.9
3232,Individual,0,N3H,2013-06-28,2013-10-12,2,YES,YES,14.95
3233,Family,0,N2T,2018-03-15,2018-07-18,5,YES,YES,52.1
3234,Family & Friends,0,N2J,2019-11-30,2020-02-13,5,YES,YES,216.95
3234,Family,0,N2J,2013-06-28,2015-08-27,7,YES,YES,251.95
3235,Individual,0,N0B,2017-11-30,2018-04-13,4,YES,YES,33.05
3236,Dual,0,N2L,2015-05-15,2017-03-14,9,YES,YES,210.83
3237,Dual,0,N2E,2018-07-27,2020-02-17,11,YES,YES,199.8
3238,Teacher,0,NULL,2017-03-25,2017-03-25,1,YES,NO,20.9
3239,Individual,0,N2M,2017-11-05,2018-11-10,24,YES,YES,53.98
3240,Individual,0,N3C,2016-08-07,2017-07-02,7,YES,YES,55.85
3241,Family,0,N2P,2014-08-03,2015-01-04,4,YES,YES,120
3242,Family,0,N1H,2013-06-28,2015-11-29,27,YES,YES,234
3243,Family,0,N2A,2018-12-23,2020-02-29,14,YES,YES,261.1
3244,Dual,0,N2E,2013-06-28,2014-10-31,5,YES,YES,137.95
3245,Teacher,0,NULL,2014-04-06,2020-02-17,2,YES,NO,9.96
3246,Individual,0,N4S,2018-09-23,2019-05-12,14,NO,YES,56.99
3247,Dual,0,N2K,2014-03-20,2014-03-27,2,YES,YES,70.5
3248,Teacher,0,NULL,2019-10-06,2019-10-06,1,YES,NO,23.9
3249,Teacher,0,NULL,2017-02-03,2020-03-07,15,YES,NO,52.84
3250,Teacher,0,NULL,2020-01-05,2020-01-05,2,YES,NO,33.85
3251,55 & Better,0,N2L,2017-04-02,2020-02-12,13,YES,YES,65
3252,Family,0,NIH,2013-06-28,2013-11-23,1,YES,YES,75
3253,Individual,0,N2N,2016-06-29,2017-05-06,7,YES,YES,63.9
3254,Family,0,N2M,2015-06-24,2015-08-24,4,YES,YES,1218.34
3255,Individual,1,N4V,2019-02-03,2020-02-16,4,YES,YES,47.1
3256,Individual,0,N1S,2018-04-04,2019-01-30,5,YES,YES,38
3257,Individual,0,N2L,2019-03-12,2019-03-12,1,YES,YES,31.05
3258,Dual,0,N2T,2013-06-28,2015-08-05,14,YES,YES,202.9
3259,Family,0,N1T,2018-06-24,2019-02-18,9,YES,YES,240.28
3260,Dual,0,N2G,2018-03-28,2020-02-21,53,YES,YES,208.75
3261,Family,1,N2A,2018-11-28,2019-10-25,7,NO,YES,203.9
3262,Student,1,N2P,2018-11-10,2019-11-17,22,YES,YES,171.85
3262,Family,0,N2R,2020-02-29,2020-03-07,2,YES,YES,100
3263,Dual,0,N2H,2013-06-28,2016-04-29,15,YES,YES,138
3264,Individual,0,N2K,2016-02-03,2016-02-27,2,YES,YES,75.85
3265,Dual,0,N2P,2016-01-07,2016-01-27,2,NO,YES,380
3266,Dual,0,N2E,2016-01-17,2016-02-06,2,YES,NO,92.51
3267,Teacher,0,NULL,2017-02-20,2017-02-20,1,YES,NO,26.85
3268,Dual,0,N2P,2016-06-01,2018-04-11,13,YES,YES,1037.07
3269,Family,0,N2M,2015-08-19,2016-07-06,19,YES,YES,421.34
3270,Dual,0,N2M,2019-04-14,2020-03-01,3,YES,YES,0
3271,Family,0,N2H,2015-09-19,2016-06-05,2,YES,YES,150
3272,Family,0,N2E,2019-03-13,2019-11-23,2,YES,YES,86
3273,Dual,0,N0B,2017-04-07,2017-10-18,2,YES,YES,70
3274,Dual,0,N2R,2019-12-29,2020-01-26,3,YES,YES,52.1
3275,Individual,0,N3L,2016-01-29,2016-06-08,4,YES,YES,40
3276,Family,0,N2V,2018-11-25,2019-11-17,17,YES,YES,323.59
3277,Dual,0,N2A,2015-07-23,2017-08-16,7,YES,YES,80.95
3277,Family,0,N2A,2017-10-25,2017-04-07,1,YES,YES,150
3278,Family,0,N2T,2019-03-17,2020-02-16,4,YES,YES,111.05
3279,Teacher,0,NULL,2018-08-11,2018-08-11,1,YES,NO,0
3280,Teacher,0,NULL,2018-04-08,2018-04-08,1,YES,NO,9.95
3281,Teacher,0,NULL,2016-11-12,2016-11-12,1,YES,NO,17.9
3282,Dual,0,N2C,2016-03-16,2016-08-31,2,YES,YES,390
3283,Family,0,N2N,2013-06-28,2015-03-22,39,YES,YES,108
3284,Teacher,0,NULL,2019-12-01,2020-01-22,6,YES,NO,0
3285,Dual,0,N3B,2017-02-19,2020-02-23,25,YES,YES,307.65
3286,Individual,0,N2H,2017-06-04,2020-01-30,9,YES,YES,92
3287,Dual,0,N2L,2013-06-28,2014-01-25,2,YES,YES,63
3288,Dual,0,N2H,2013-12-08,2019-02-23,79,YES,YES,496.59
3289,Family,0,N2G,2020-01-24,2020-11-06,20,YES,YES,158.9
3290,Dual,0,N2M,2020-01-02,2020-01-02,1,YES,YES,80
3291,Dual,0,NULL,2013-06-28,2014-03-22,1,NO,NO,0
3292,Dual,0,N0B,2014-03-29,2014-03-29,1,NO,YES,70
3293,Teacher,0,NULL,2016-08-13,2016-08-13,1,YES,NO,0
